Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,170,9,19,"9, 1, 4, 5, 6, 7,10,11,13,16,17,18","19, 2, 3, 8,12,14,15,20",1800,1200,84.18,53.886,1715.82,1146.114,3000,2861.934,1430.967,12,8,"0,61,82,124,158,175,202,261.6,299.8,349,375.8,401.9,420.9","0,30,83,125,149,172,220,237.03,269.43"
1,171,9,20,"9,10,11,13,16,17,18","20, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,19",1050,1950,57.2,125.118,992.8,1824.882,3000,2817.682,1408.841,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,79,176,229,296,338,372,389,449,473,496,544,593.2,625.59"
1,172,10,1,"10,12,14,15,19,20","1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17,18",900,2100,48.758,131.36,851.242,1968.64,3000,2819.882,1409.941,6,14,"0,65,88,136,185.2,217.59,243.79","0,97,150,217,259,293,310,370,448,468.5,506.7,555.9,582.7,608.8,656.8"
1,173,10,2,"10, 1, 4, 5, 9,11,13,16,17,18","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,80.04,80.518,1419.96,1419.482,3000,2839.442,1419.721,10,10,"0,85,106,148,160,180.5,218.7,267.9,294.7,320.8,400.2","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,174,10,3,"10, 1, 2, 6, 7, 9,11,13,16,17,18","3, 4, 5, 8,12,14,15,19,20",1650,1350,102.04,76.118,1547.96,1273.882,3000,2821.842,1410.921,11,9,"0,85,182,211,228,270,290.5,328.7,377.9,404.7,430.8,510.2","0,67,109,176,200,223,271,320.2,352.59,380.59"
1,175,10,4,"10, 1, 2, 3, 6, 7, 8,11,13,14,15,19,20","4, 5, 9,12,16,17,18",1950,1050,140.598,44.26,1809.402,1005.74,3000,2815.142,1407.571,13,7,"0,85,182,235,273,290,350,440,478.2,547.2,595.2,644.4,676.79,702.99","0,42,54,109,131.4,158.2,184.3,221.3"
1,176,10,5,"10, 1, 2, 3, 4, 8,12,14,15,19,20","5, 6, 7, 9,11,13,16,17,18",1650,1350,111.758,53.16,1538.242,1296.84,3000,2835.082,1417.541,11,9,"0,85,182,235,302,356,380,403,451,500.2,532.59,558.79","0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8"
1,177,10,6,"10, 1, 2, 3, 4, 5, 9,11,13,16,17,18","6, 7, 8,12,14,15,19,20",1800,1200,119.24,62.118,1680.76,1137.882,3000,2818.642,1409.321,12,8,"0,85,182,235,302,344,356,376.5,414.7,463.9,490.7,516.8,596.2","0,17,77,101,124,172,221.2,253.59,310.59"
1,178,10,7,"10,11,12,14,15,19,20","7, 1, 2, 3, 4, 5, 6, 8, 9,13,16,17,18",1050,1950,61.278,137.44,988.722,1812.56,3000,2801.282,1400.641,7,13,"0,59.6,127.6,150.6,198.6,247.8,280.19,306.39","0,63,160,213,280,322,356,430,508,533.1,582.3,609.1,635.2,687.2"
1,179,10,8,"10, 1, 2, 3, 4, 5, 6, 7, 9,11,13,16,17,18","8,12,14,15,19,20",2100,900,135.44,46.718,1964.56,853.282,3000,2817.842,1408.921,14,6,"0,85,182,235,302,344,378,395,437,457.5,495.7,544.9,571.7,597.8,677.2","0,24,47,95,144.2,176.59,233.59"
1,180,10,9,"10,12,14,15,19,20","9, 1, 2, 3, 4, 5, 6, 7, 8,11,13,16,17,18",900,2100,48.758,136.06,851.242,1963.94,3000,2815.182,1407.591,6,14,"0,65,88,136,185.2,217.59,243.79","0,61,158,211,278,320,354,371,431,521,559.2,608.4,635.2,661.3,680.3"
1,181,10,11,"10,12,14,15,19,20","11, 1, 2, 3, 4, 5, 6, 7, 8, 9,13,16,17,18",900,2100,48.758,138.58,851.242,1961.42,3000,2812.662,1406.331,6,14,"0,65,88,136,185.2,217.59,243.79","0,78,175,228,295,337,371,388,448,526,551.1,600.3,627.1,653.2,692.9"
1,182,10,12,"10,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 6, 7, 8, 9,16,17,18",1050,1950,64.518,120.78,985.482,1829.22,3000,2814.702,1407.351,7,13,"0,59.6,97.8,166.8,214.8,264,296.39,322.59","0,21,118,171,238,280,314,331,391,469,503,529.8,555.9,603.9"
1,183,10,13,"10,12,14,15,19,20","13, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,16,17,18",900,2100,48.758,133.28,851.242,1966.72,3000,2817.962,1408.981,6,14,"0,65,88,136,185.2,217.59,243.79","0,71,168,221,288,330,364,381,441,519,539.5,590.1,616.9,643,666.4"
1,184,10,14,"10, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,12,13,18","14,15,16,17,19,20",2100,900,159.18,57.018,1940.82,842.982,3000,2783.802,1391.901,14,6,"0,85,182,235,302,344,378,395,455,533,553.5,621.5,693.1,716.5,795.9","0,48,122.8,149.6,210.7,243.09,285.09"
1,185,10,15,"10,12,16,17,18,19","15, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,14,20",900,2100,47.46,142.658,852.54,1957.342,3000,2809.882,1404.941,6,14,"0,65,87.4,114.2,140.3,227.3,237.3","0,79,176,229,296,338,372,389,449,527,547.5,585.7,654.7,696.29,713.29"
1,186,10,16,"10,12,14,15,19,20","16, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,17,18",900,2100,48.758,125.26,851.242,1974.74,3000,2825.982,1412.991,6,14,"0,65,88,136,185.2,217.59,243.79","0,28,125,178,245,287,321,338,398,476,496.5,534.7,574.1,600.2,626.3"
1,187,10,17,"10,12,14,15,19,20","17, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,18",900,2100,48.758,179.6,851.242,1920.4,3000,2771.642,1385.821,6,14,"0,65,88,136,185.2,217.59,243.79","0,55,152,205,272,314,348,365,425,503,523.5,561.7,610.9,871.9,898"
1,188,10,18,"10, 2, 3,12,14,15,19,20","18, 1, 4, 5, 6, 7, 8, 9,11,13,16,17",1200,1800,59.558,92.16,1140.442,1707.84,3000,2848.282,1424.141,8,12,"0,32,85,119,142,190,239.2,271.59,297.79","0,48,69,111,145,162,222,300,320.5,358.7,407.9,434.7,460.8"
1,189,10,19,"10,12,14,15,20","19, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17,18",750,2250,35.846,158.16,714.154,2091.84,3000,2805.994,1402.997,5,15,"0,65,88,136,153.03,179.23","0,95,192,245,312,354,388,405,465,543,563.5,601.7,650.9,677.7,703.8,790.8"
1,190,10,20,"10,12,14,15,19","20, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,13,16,17,18",750,2250,39.04,155.314,710.96,2094.686,3000,2805.646,1402.823,5,15,"0,65,88,136,185.2,195.2","0,79,176,229,296,338,372,389,449,527,547.5,585.7,634.9,661.7,687.8,776.57"
1,191,11,1,"11, 2, 3, 8, 9,13,16,17,18,19","1, 4, 5, 6, 7,10,12,14,15,20",1500,1500,98.14,74.606,1401.86,1425.394,3000,2827.254,1413.627,10,10,"0,40,93,135,213,238.1,287.3,314.1,340.2,427.2,490.7","0,21,63,97,114,141,206,229,277,294.03,373.03"
1,192,11,2,"11, 1, 4, 5, 9,10,13,16,17,18","2, 3, 6, 7, 8,12,14,15,19,20",1500,1500,90.78,80.518,1409.22,1419.482,3000,2828.702,1414.351,10,10,"0,78,99,141,153,220.1,312.1,361.3,388.1,414.2,453.9","0,53,91,108,168,192,215,263,312.2,344.59,402.59"
1,193,11,3,"11, 1, 2, 6, 7, 8,10,13,16,17,18","3, 4, 5, 9,12,14,15,19,20",1650,1350,117.46,71.318,1532.54,1278.682,3000,2811.222,1405.611,11,9,"0,78,175,204,221,281,353.5,445.5,494.7,521.5,547.6,587.3","0,67,109,121,176,199,247,296.2,328.59,356.59"
1,194,11,4,"11, 1, 2, 3, 7, 8,10,12,14,15,19,20","4, 5, 6, 9,13,16,17,18",1800,1200,135.698,54.04,1664.302,1145.96,3000,2810.262,1405.131,12,8,"0,78,175,228,249,309,381.5,446.5,469.5,517.5,566.7,599.09,678.49","0,42,76,106,131.1,180.3,207.1,233.2,270.2"
1,195,11,5,"11, 1, 2, 3, 4, 8, 9,13,14,15,19,20","5, 6, 7,10,12,16,17,18",1800,1200,146.018,46.06,1653.982,1153.94,3000,2807.922,1403.961,12,8,"0,78,175,228,295,349,427,452.1,521.1,569.1,618.3,650.69,730.09","0,34,51,78,143,165.4,192.2,218.3,230.3"
1,196,11,6,"11, 1, 2, 3, 4, 5, 9,13,16,17,18","6, 7, 8,10,12,14,15,19,20",1650,1350,103.18,84.818,1546.82,1265.182,3000,2812.002,1406.001,11,9,"0,78,175,228,295,337,349,374.1,423.3,450.1,476.2,515.9","0,17,77,149.5,214.5,237.5,285.5,334.7,367.09,424.09"
1,197,11,7,"11, 1, 2, 3, 4, 5, 6, 9,13,16,17,18","7, 8,10,12,14,15,19,20",1800,1200,113.58,78.018,1686.42,1121.982,3000,2808.402,1404.201,12,8,"0,78,175,228,295,337,371,401,426.1,475.3,502.1,528.2,567.9","0,60,132.5,197.5,220.5,268.5,317.7,350.09,390.09"
1,198,11,8,"11, 1, 2, 3, 4, 5, 6, 7, 9,13,16,17,18","8,10,12,14,15,19,20",1950,1050,119.38,69.418,1830.62,980.582,3000,2811.202,1405.601,13,7,"0,78,175,228,295,337,371,388,430,455.1,504.3,531.1,557.2,596.9","0,72.5,137.5,160.5,208.5,257.7,290.09,347.09"
1,199,11,9,"11, 1, 2, 3, 4, 5, 6, 7, 8,10,12,14,15,19,20","9,13,16,17,18",2250,750,163.498,29.24,2086.502,720.76,3000,2807.262,1403.631,15,5,"0,78,175,228,295,337,371,388,448,520.5,585.5,608.5,656.5,705.7,738.09,817.49","0,25.1,74.3,101.1,127.2,146.2"
1,200,11,10,"11, 1, 2, 3, 4, 5, 6, 7, 8, 9,13,16,17,18","10,12,14,15,19,20",2100,900,138.58,48.758,1961.42,851.242,3000,2812.662,1406.331,14,6,"0,78,175,228,295,337,371,388,448,526,551.1,600.3,627.1,653.2,692.9","0,65,88,136,185.2,217.59,243.79"
1,201,11,12,"11, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,13,16,17,18","12,14,15,19,20",2250,750,165.38,42.318,2084.62,707.682,3000,2792.302,1396.151,15,5,"0,78,175,228,295,337,371,388,448,526,593.1,685.1,734.3,761.1,787.2,826.9","0,23,71,120.2,152.59,211.59"
1,202,11,13,"11, 2, 3, 8, 9,12,14,15,16,17,19,20","13, 1, 4, 5, 6, 7,10,18",1800,1200,122.698,62.96,1677.302,1137.04,3000,2814.342,1407.171,12,8,"0,40,93,135,213,268,291,339,413.8,440.6,501.7,534.09,613.49","0,71,92,134,168,185,212,291.4,314.8"
1,203,11,14,"11,13,16,17,18","14, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,15,19,20",750,2250,36,161.338,714,2088.662,3000,2802.662,1401.331,5,15,"0,38.2,87.4,114.2,140.3,180","0,43,140,193,260,302,336,353,413,491,558.1,623.1,683.1,732.3,764.69,806.69"
1,204,11,15,"11, 1, 4, 5, 9,10,13,16,17,18","15, 2, 3, 6, 7, 8,12,14,19,20",1500,1500,90.78,78.358,1409.22,1421.642,3000,2830.862,1415.431,10,10,"0,78,99,141,153,220.1,312.1,361.3,388.1,414.2,453.9","0,75,128,166,183,243,267,290,342.4,374.79,391.79"
1,205,11,16,"11, 2, 3, 8, 9,13,14,15,19,20","16, 1, 4, 5, 6, 7,10,12,17,18",1500,1500,103.218,66.04,1396.782,1433.96,3000,2830.742,1415.371,10,10,"0,40,93,135,213,238.1,307.1,355.1,404.3,436.69,516.09","0,28,49,91,125,142,169,234,278,304.1,330.2"
1,206,11,17,"11, 2, 3, 6, 7, 8,10,13,14,15,19,20","17, 1, 4, 5, 9,12,16,18",1800,1200,130.098,98.9,1669.902,1101.1,3000,2771.002,1385.501,12,8,"0,40,93,131,148,208,280.5,372.5,441.5,489.5,538.7,571.09,650.49","0,55,76,118,130,185,207.4,468.4,494.5"
1,207,11,18,"11,13,14,15,19,20","18, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,16,17",900,2100,63.238,140.68,836.762,1959.32,3000,2796.082,1398.041,6,14,"0,38.2,107.2,155.2,204.4,236.79,316.19","0,48,145,198,265,307,341,358,418,496,563.1,628.1,650.5,677.3,703.4"
1,208,11,19,"11, 1, 4, 5, 9,10,13,16,17,18","19, 2, 3, 6, 7, 8,12,14,15,20",1500,1500,90.78,68.486,1409.22,1431.514,3000,2840.734,1420.367,10,10,"0,78,99,141,153,220.1,312.1,361.3,388.1,414.2,453.9","0,30,83,121,138,198,222,245,293,310.03,342.43"
1,209,11,20,"11,13,16,17,18","20, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,12,14,15,19",750,2250,36,162.338,714,2087.662,3000,2801.662,1400.831,5,15,"0,38.2,87.4,114.2,140.3,180","0,79,176,229,296,338,372,389,449,527,594.1,659.1,682.1,730.1,779.3,811.69"
1,210,12,1,"12,14,15,19,20","1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,16,17,18",750,2250,42.318,152.6,707.682,2097.4,3000,2805.082,1402.541,5,15,"0,23,71,120.2,152.59,211.59","0,97,150,217,259,293,310,370,448,515.1,574.7,612.9,662.1,688.9,715,763"
1,211,12,2,"12, 1, 4, 5, 6, 7,10,16,17,18","2, 3, 8, 9,11,13,14,15,19,20",1500,1500,65.88,97.658,1434.12,1402.342,3000,2836.462,1418.231,10,10,"0,21,42,84,118,135,162,228.5,255.3,281.4,329.4","0,53,95,173,193.5,231.7,300.7,348.7,397.9,430.29,488.29"
1,212,12,3,"12, 1, 2, 6, 7, 8,14,15,16","3, 4, 5, 9,10,11,13,17,18,19,20",1350,1650,81.36,99.758,1268.64,1550.242,3000,2818.882,1409.441,9,11,"0,21,118,147,164,224,262,310,384.8,406.8","0,67,109,121,188.1,247.7,285.9,325.3,351.4,438.4,470.79,498.79"
1,213,12,4,"12, 1, 2, 3, 8,14,15,19,20","4, 5, 6, 7, 9,10,11,13,16,17,18",1350,1650,87.918,87.8,1262.082,1562.2,3000,2824.282,1412.141,9,11,"0,21,118,171,213,251,299,348.2,380.59,439.59","0,42,76,93,135,202.1,261.7,299.9,349.1,375.9,402,439"
1,214,12,5,"12,16,17,18","5, 1, 2, 3, 4, 6, 7, 8, 9,10,11,13,14,15,19,20",600,2400,24.66,186.898,575.34,2213.102,3000,2788.442,1394.221,4,16,"0,22.4,49.2,75.3,123.3","0,49,146,199,266,338,355,415,493,560.1,619.7,657.9,726.9,774.9,824.1,856.49,934.49"
1,215,12,6,"12, 1, 2, 3, 4, 5, 7, 8,16,17,18","6, 9,10,11,13,14,15,19,20",1650,1350,105.6,90.098,1544.4,1259.902,3000,2804.302,1402.151,11,9,"0,21,118,171,238,280,321,381,427.1,453.9,480,528","0,30,97.1,156.7,194.9,263.9,311.9,361.1,393.49,450.49"
1,216,12,7,"12, 1, 2, 3, 4, 5, 6, 8,14,15,19,20","7, 9,10,11,13,16,17,18",1800,1200,122.918,72.2,1677.082,1127.8,3000,2804.882,1402.441,12,8,"0,21,118,171,238,280,314,388,426,474,523.2,555.59,614.59","0,42,109.1,168.7,206.9,256.1,282.9,309,361"
1,217,12,8,"12,14,15,19,20","8, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17,18",750,2250,42.318,144.8,707.682,2105.2,3000,2812.882,1406.441,5,15,"0,23,71,120.2,152.59,211.59","0,33,130,183,250,292,326,343,385,452.1,511.7,549.9,599.1,625.9,652,724"
1,218,12,9,"12, 1, 2, 3, 4, 5, 6, 7, 8,14,15,19,20","9,10,11,13,16,17,18",1950,1050,123.518,57.2,1826.482,992.8,3000,2819.282,1409.641,13,7,"0,21,118,171,238,280,314,331,391,429,477,526.2,558.59,617.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,219,12,10,"12, 1, 2, 3, 4, 5, 6, 7, 8, 9,14,15,16","10,11,13,17,18,19,20",1950,1050,132.16,61.778,1817.84,988.222,3000,2806.062,1403.031,13,7,"0,21,118,171,238,280,314,331,391,469,516,564,638.8,660.8","0,59.6,97.8,137.2,163.3,250.3,282.69,308.89"
1,220,12,11,"12,14,15,19,20","11, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,13,16,17,18",750,2250,42.318,165.38,707.682,2084.62,3000,2792.302,1396.151,5,15,"0,23,71,120.2,152.59,211.59","0,78,175,228,295,337,371,388,448,526,593.1,685.1,734.3,761.1,787.2,826.9"
1,221,12,13,"12, 2, 3, 6, 7, 8,14,15,19,20","13, 1, 4, 5, 9,10,11,16,17,18",1500,1500,94.918,79.92,1405.082,1420.08,3000,2825.162,1412.581,10,10,"0,80,133,171,188,248,286,334,383.2,415.59,474.59","0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6"
1,222,12,14,"12, 2, 3, 6, 7, 8,10,16,17,18,19","14, 1, 4, 5, 9,11,13,15,20",1650,1350,120.38,70.546,1529.62,1279.454,3000,2809.074,1404.537,11,9,"0,80,133,171,188,248,320.5,387,413.8,439.9,526.9,601.9","0,43,64,106,118,138.5,176.7,293.7,310.73,352.73"
1,223,12,15,"12, 1, 4, 5, 6, 7,10,16,17,18","15, 2, 3, 8, 9,11,13,14,19,20",1500,1500,65.88,95.498,1434.12,1404.502,3000,2838.622,1419.311,10,10,"0,21,42,84,118,135,162,228.5,255.3,281.4,329.4","0,75,128,170,248,268.5,306.7,375.7,428.1,460.49,477.49"
1,224,12,16,"12,14,15,19,20","16, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,13,17,18",750,2250,42.318,146.5,707.682,2103.5,3000,2811.182,1405.591,5,15,"0,23,71,120.2,152.59,211.59","0,28,125,178,245,287,321,338,398,476,543.1,602.7,640.9,680.3,706.4,732.5"
1,225,12,17,"12, 1, 4, 8,14,15,20","17, 2, 3, 5, 6, 7, 9,10,11,13,16,18,19",1050,1950,51.606,173.84,998.394,1776.16,3000,2774.554,1387.277,7,13,"0,21,42,96,134,182,199.03,258.03","0,49,102,153,187,204,246,313.1,372.7,410.9,460.1,721.1,808.1,869.2"
1,226,12,18,"12, 2, 3, 6, 7, 8,10,14,15,19,20","18, 1, 4, 5, 9,11,13,16,17",1650,1350,110.218,56.76,1539.782,1293.24,3000,2833.022,1416.511,11,9,"0,80,133,171,188,248,320.5,362.5,410.5,459.7,492.09,551.09","0,48,69,111,123,143.5,181.7,230.9,257.7,283.8"
1,227,12,19,"12, 1, 2, 6, 7, 8,16,17,18","19, 3, 4, 5, 9,10,11,13,14,15,20",1350,1650,74.2,98.666,1275.8,1551.334,3000,2827.134,1413.567,9,11,"0,21,118,147,164,224,270.1,296.9,323,371","0,41,108,150,162,229.1,288.7,326.9,395.9,443.9,460.93,493.33"
1,228,12,20,"12, 1, 4, 5, 6, 7,10,16,17,18","20, 2, 3, 8, 9,11,13,14,15,19",1500,1500,65.88,97.658,1434.12,1402.342,3000,2836.462,1418.231,10,10,"0,21,42,84,118,135,162,228.5,255.3,281.4,329.4","0,58,111,153,231,251.5,289.7,358.7,406.7,455.9,488.29"
1,229,13,1,"13, 2, 3, 6, 7, 9,10,11,14,15,19,20","1, 4, 5, 8,12,16,17,18",1800,1200,128.858,55.46,1671.142,1144.54,3000,2815.682,1407.841,12,8,"0,78,131,169,186,228,295.1,354.7,408.7,456.7,505.9,538.29,644.29","0,21,63,130,154,176.4,203.2,229.3,277.3"
1,230,13,2,"13, 1, 4, 5, 9,11,16,17,18","2, 3, 6, 7, 8,10,12,14,15,19,20",1350,1650,58.68,103.218,1291.32,1546.782,3000,2838.102,1419.051,9,11,"0,71,92,134,146,166.5,217.1,243.9,270,293.4","0,53,91,108,168,240.5,305.5,328.5,376.5,425.7,458.09,516.09"
1,231,13,3,"13, 1, 2, 9,10,11,16,17,18","3, 4, 5, 6, 7, 8,12,14,15,19,20",1350,1650,95.52,84.918,1254.48,1565.082,3000,2819.562,1409.781,9,11,"0,71,168,224,291.1,350.7,401.3,428.1,454.2,477.6","0,67,109,143,160,220,244,267,315,364.2,396.59,424.59"
1,232,13,4,"13, 1, 2, 3, 8, 9,11,14,15,19,20","4, 5, 6, 7,10,12,16,17,18",1650,1350,130.218,59.46,1519.782,1290.54,3000,2810.322,1405.161,11,9,"0,71,168,221,263,341,361.5,415.5,463.5,512.7,545.09,651.09","0,42,76,93,120,185,207.4,234.2,260.3,297.3"
1,233,13,5,"13, 1, 2, 3, 4, 8, 9,11,14,15,19,20","5, 6, 7,10,12,16,17,18",1800,1200,146.018,46.06,1653.982,1153.94,3000,2807.922,1403.961,12,8,"0,71,168,221,288,342,420,440.5,494.5,542.5,591.7,624.09,730.09","0,34,51,78,143,165.4,192.2,218.3,230.3"
1,234,13,6,"13, 1, 2, 3, 4, 5, 9,10,11,16,17,18","6, 7, 8,12,14,15,19,20",1800,1200,119.12,62.118,1680.88,1137.882,3000,2818.762,1409.381,12,8,"0,71,168,221,288,330,342,409.1,468.7,519.3,546.1,572.2,595.6","0,17,77,101,124,172,221.2,253.59,310.59"
1,235,13,7,"13, 1, 2, 3, 4, 5, 6, 9,10,11,16,17,18","7, 8,12,14,15,19,20",1950,1050,129.52,55.318,1820.48,994.682,3000,2815.162,1407.581,13,7,"0,71,168,221,288,330,364,394,461.1,520.7,571.3,598.1,624.2,647.6","0,60,84,107,155,204.2,236.59,276.59"
1,236,13,8,"13,16,17,18","8, 1, 2, 3, 4, 5, 6, 7, 9,10,11,12,14,15,19,20",600,2400,25.1,157.858,574.9,2242.142,3000,2817.042,1408.521,4,16,"0,49.2,76,102.1,125.5","0,33,130,183,250,292,326,343,385,452.1,511.7,579.7,602.7,650.7,699.9,732.29,789.29"
1,237,13,9,"13, 1, 2, 3, 4, 5, 6, 7, 8,10,11,16,17,18","9,12,14,15,19,20",2100,900,140,57.718,1960,842.282,3000,2802.282,1401.141,14,6,"0,71,168,221,288,330,364,381,441,513.5,573.1,623.7,650.5,676.6,700","0,55,78,126,175.2,207.59,288.59"
1,238,13,10,"13, 1, 2, 3, 4, 5, 6, 7, 8, 9,11,16,17,18","10,12,14,15,19,20",2100,900,133.28,48.758,1966.72,851.242,3000,2817.962,1408.981,14,6,"0,71,168,221,288,330,364,381,441,519,539.5,590.1,616.9,643,666.4","0,65,88,136,185.2,217.59,243.79"
1,239,13,11,"13, 2, 3, 8, 9,16,17,18,19","11, 1, 4, 5, 6, 7,10,12,14,15,20",1350,1650,104.58,90.286,1245.42,1559.714,3000,2805.134,1402.567,9,11,"0,78,131,173,251,285,311.8,337.9,424.9,522.9","0,78,99,141,175,192,219,284,307,355,372.03,451.43"
1,240,13,12,"13, 2, 3, 8, 9,11,14,15,19,20","12, 1, 4, 5, 6, 7,10,16,17,18",1500,1500,112.218,65.88,1387.782,1434.12,3000,2821.902,1410.951,10,10,"0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09","0,21,42,84,118,135,162,228.5,255.3,281.4,329.4"
1,241,13,14,"13, 1, 4, 5, 9,10,11,16,17,18","14, 2, 3, 6, 7, 8,12,15,19,20",1500,1500,79.92,86.718,1420.08,1413.282,3000,2833.362,1416.681,10,10,"0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6","0,58,111,149,166,226,250,310,359.2,391.59,433.59"
1,242,13,15,"13, 1, 4, 5, 9,10,11,16,17,18","15, 2, 3, 6, 7, 8,12,14,19,20",1500,1500,79.92,78.358,1420.08,1421.642,3000,2841.722,1420.861,10,10,"0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6","0,75,128,166,183,243,267,290,342.4,374.79,391.79"
1,243,13,16,"13, 2, 3, 8, 9,11,14,15,19,20","16, 1, 4, 5, 6, 7,10,12,17,18",1500,1500,112.218,66.04,1387.782,1433.96,3000,2821.742,1410.871,10,10,"0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09","0,28,49,91,125,142,169,234,278,304.1,330.2"
1,244,13,17,"13, 2, 3, 8, 9,11,14,15,19,20","17, 1, 4, 5, 6, 7,10,12,16,18",1500,1500,112.218,114.1,1387.782,1385.9,3000,2773.682,1386.841,10,10,"0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09","0,55,76,118,152,169,196,261,283.4,544.4,570.5"
1,245,13,18,"13, 2, 3, 8, 9,11,14,15,19,20","18, 1, 4, 5, 6, 7,10,12,16,17",1500,1500,112.218,65.86,1387.782,1434.14,3000,2821.922,1410.961,10,10,"0,78,131,173,251,271.5,325.5,373.5,422.7,455.09,561.09","0,48,69,111,145,162,189,254,276.4,303.2,329.3"
1,246,13,19,"13, 1, 4, 5, 9,10,11,16,17,18","19, 2, 3, 6, 7, 8,12,14,15,20",1500,1500,79.92,68.486,1420.08,1431.514,3000,2851.594,1425.797,10,10,"0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6","0,30,83,121,138,198,222,245,293,310.03,342.43"
1,247,13,20,"13, 1, 4, 5, 9,10,11,16,17,18","20, 2, 3, 6, 7, 8,12,14,15,19",1500,1500,79.92,80.518,1420.08,1419.482,3000,2839.562,1419.781,10,10,"0,71,92,134,146,213.1,272.7,323.3,350.1,376.2,399.6","0,58,111,149,166,226,250,273,321,370.2,402.59"
1,248,14,1,"14, 2, 3, 6, 7, 8,12,15,16,17,19,20","1, 4, 5, 9,10,11,13,18",1800,1200,109.418,62.26,1690.582,1137.74,3000,2828.322,1414.161,12,8,"0,58,111,149,166,226,250,310,384.8,411.6,472.7,505.09,547.09","0,21,63,75,142.1,201.7,239.9,263.3,311.3"
1,249,14,2,"14, 1, 4, 5, 6, 7,10,12,15,20","2, 3, 8, 9,11,13,16,17,18,19",1500,1500,73.606,90.16,1426.394,1409.84,3000,2836.234,1418.117,10,10,"0,43,64,106,140,157,184,249,309,326.03,368.03","0,53,95,173,193.5,231.7,280.9,307.7,333.8,420.8,450.8"
1,250,14,3,"14, 1, 2, 6, 7, 9,11,13,16,17,18","3, 4, 5, 8,10,12,15,19,20",1650,1350,87.56,96.618,1562.44,1253.382,3000,2815.822,1407.911,11,9,"0,43,140,169,186,228,248.5,286.7,335.9,362.7,388.8,437.8","0,67,109,176,248.5,313.5,373.5,422.7,455.09,483.09"
1,251,14,4,"14, 1, 2, 3, 6, 7, 8,10,12,15,19,20","4, 5, 9,11,13,16,17,18",1800,1200,125.818,50.36,1674.182,1149.64,3000,2823.822,1411.911,12,8,"0,43,140,193,231,248,308,380.5,445.5,505.5,554.7,587.09,629.09","0,42,54,74.5,112.7,161.9,188.7,214.8,251.8"
1,252,14,5,"14, 1, 2, 3, 4, 8,12,15,19,20","5, 6, 7, 9,10,11,13,16,17,18",1500,1500,104.318,74.4,1395.682,1425.6,3000,2821.282,1410.641,10,10,"0,43,140,193,260,314,338,398,447.2,479.59,521.59","0,34,51,93,160.1,219.7,257.9,307.1,333.9,360,372"
1,253,14,6,"14, 1, 2, 3, 4, 5, 9,10,11,13,16,17,18","6, 7, 8,12,15,19,20",1950,1050,126,59.918,1824,990.082,3000,2814.082,1407.041,13,7,"0,43,140,193,260,302,314,381.1,440.7,478.9,528.1,554.9,581,630","0,17,77,101,161,210.2,242.59,299.59"
1,254,14,7,"14, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17,18","7, 8,12,15,19,20",2100,900,136.4,53.118,1963.6,846.882,3000,2810.482,1405.241,14,6,"0,43,140,193,260,302,336,366,433.1,492.7,530.9,580.1,606.9,633,682","0,60,84,144,193.2,225.59,265.59"
