Dataset_No,Pair_Index,Starting_City_Agent1,Starting_City_Agent2,Agent1_Path,Agent2_Path,Agent1_Benefit,Agent2_Benefit,Agent1_Cost,Agent2_Cost,Agent1_Payoff,Agent2_Payoff,Total_Benefit,Total_Payoff,Average_Payoff,Agent1_City_Count,Agent2_City_Count,Agent1_Timestamps,Agent2_Timestamps
1,85,5,10,"5, 9,11,13,16,17,18","10, 1, 2, 3, 4, 6, 7, 8,12,14,15,19,20",1050,1950,36.96,130.758,1013.04,1819.242,3000,2832.282,1416.141,7,13,"0,12,32.5,70.7,119.9,146.7,172.8,184.8","0,85,182,235,302,374,391,451,475,498,546,595.2,627.59,653.79"
1,86,5,11,"5, 6, 7,10,12,16,17,18","11, 1, 2, 3, 4, 8, 9,13,14,15,19,20",1200,1800,46.06,146.018,1153.94,1653.982,3000,2807.922,1403.961,8,12,"0,34,51,78,143,165.4,192.2,218.3,230.3","0,78,175,228,295,349,427,452.1,521.1,569.1,618.3,650.69,730.09"
1,87,5,12,"5, 6, 7, 9,11,13,16,17,18","12, 1, 2, 3, 4, 8,10,14,15,19,20",1350,1650,53.16,119.018,1296.84,1530.982,3000,2827.822,1413.911,9,11,"0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8","0,21,118,171,238,292,364.5,406.5,454.5,503.7,536.09,595.09"
1,88,5,13,"5, 6, 7,10,12,16,17,18","13, 1, 2, 3, 4, 8, 9,11,14,15,19,20",1200,1800,46.06,146.018,1153.94,1653.982,3000,2807.922,1403.961,8,12,"0,34,51,78,143,165.4,192.2,218.3,230.3","0,71,168,221,288,342,420,440.5,494.5,542.5,591.7,624.09,730.09"
1,89,5,14,"5, 9,10,11,13,16,17,18","14, 1, 2, 3, 4, 6, 7, 8,12,15,19,20",1200,1800,58.2,123.318,1141.8,1676.682,3000,2818.482,1409.241,8,12,"0,12,79.1,138.7,176.9,226.1,252.9,279,291","0,43,140,193,260,332,349,409,433,493,542.2,574.59,616.59"
1,90,5,15,"5, 6, 7, 9,10,11,13,18","15, 1, 2, 3, 4, 8,12,14,16,17,19,20",1200,1800,58.66,112.358,1141.34,1687.642,3000,2828.982,1414.491,8,12,"0,34,51,93,160.1,219.7,257.9,281.3,293.3","0,79,176,229,296,350,374,397,424.5,451.3,512.4,544.79,561.79"
1,91,5,16,"5, 6, 7, 9,11,13,14,15,19,20","16, 1, 2, 3, 4, 8,10,12,17,18",1500,1500,85.658,106.54,1414.342,1393.46,3000,2807.802,1403.901,10,10,"0,34,51,93,113.5,151.7,220.7,268.7,317.9,350.29,428.29","0,28,125,178,245,299,371.5,436.5,480.5,506.6,532.7"
1,92,5,17,"5, 6, 7,10,12,14,15,19,20","17, 1, 2, 3, 4, 8, 9,11,13,16,18",1350,1650,74.718,159.8,1275.282,1490.2,3000,2765.482,1382.741,9,11,"0,34,51,78,143,166,214,263.2,295.59,373.59","0,55,152,205,272,326,404,424.5,462.7,511.9,772.9,799"
1,93,5,18,"5, 6, 7,10,12,14,15,16,17","18, 1, 2, 3, 4, 8, 9,11,13,19,20",1350,1650,65.92,134.978,1284.08,1515.022,3000,2799.102,1399.551,9,11,"0,34,51,78,143,166,214,288.8,315.6,329.6","0,48,145,198,265,319,397,417.5,455.7,553.7,586.09,674.89"
1,94,5,19,"5, 6, 7, 9,11,13,16,17,18","19, 1, 2, 3, 4, 8,10,12,14,15,20",1350,1650,53.16,124.786,1296.84,1525.214,3000,2822.054,1411.027,9,11,"0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8","0,95,192,245,312,366,438.5,503.5,526.5,574.5,591.53,623.93"
1,95,5,20,"5, 9,10,11,13,16,17,18","20, 1, 2, 3, 4, 6, 7, 8,12,14,15,19",1200,1800,58.2,124.318,1141.8,1675.682,3000,2817.482,1408.741,8,12,"0,12,79.1,138.7,176.9,226.1,252.9,279,291","0,79,176,229,296,368,385,445,469,492,540,589.2,621.59"
1,96,6,1,"6, 7, 8,12,14,15,19,20","1, 2, 3, 4, 5, 9,10,11,13,16,17,18",1200,1800,62.118,117.2,1137.882,1682.8,3000,2820.682,1410.341,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,97,150,217,259,271,338.1,397.7,435.9,485.1,511.9,538,586"
1,97,6,2,"6, 1, 4, 5, 9,10,11,13,16,17,18","2, 3, 7, 8,12,14,15,19,20",1650,1350,91.6,73.718,1558.4,1276.282,3000,2834.682,1417.341,11,9,"0,70,91,133,145,212.1,271.7,309.9,359.1,385.9,412,458","0,53,74,134,158,181,229,278.2,310.59,368.59"
1,98,6,3,"6, 7, 8,12,14,15,19,20","3, 1, 2, 4, 5, 9,10,11,13,16,17,18",1200,1800,62.118,127,1137.882,1673,3000,2810.882,1405.441,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,55,152,252,294,306,373.1,432.7,470.9,520.1,546.9,573,635"
1,99,6,4,"6, 7, 8,10,12,14,15,19,20","4, 1, 2, 3, 5, 9,11,13,16,17,18",1350,1650,84.818,86.36,1265.182,1563.64,3000,2828.822,1414.411,9,11,"0,17,77,149.5,214.5,237.5,285.5,334.7,367.09,424.09","0,21,118,171,222,234,254.5,292.7,341.9,368.7,394.8,431.8"
1,100,6,5,"6, 7, 9,10,11,13,14,15,19,20","5, 1, 2, 3, 4, 8,12,16,17,18",1500,1500,95.898,86.26,1404.102,1413.74,3000,2817.842,1408.921,10,10,"0,17,59,126.1,185.7,223.9,292.9,340.9,390.1,422.49,479.49","0,49,146,199,266,320,344,366.4,393.2,419.3,431.3"
1,101,6,7,"6, 8,12,14,15,19,20","7, 1, 2, 3, 4, 5, 9,10,11,13,16,17,18",1050,1950,61.518,130.6,988.482,1819.4,3000,2807.882,1403.941,7,13,"0,74,98,121,169,218.2,250.59,307.59","0,63,160,213,280,322,334,401.1,460.7,498.9,548.1,574.9,601,653"
1,102,6,8,"6, 1, 2, 3, 4, 5, 7, 9,10,11,13,16,17,18","8,12,14,15,19,20",2100,900,145,46.718,1955,853.282,3000,2808.282,1404.141,14,6,"0,70,167,220,287,329,370,412,479.1,538.7,576.9,626.1,652.9,679,725","0,24,47,95,144.2,176.59,233.59"
1,103,6,9,"6, 7, 8,12,14,15,19,20","9, 1, 2, 3, 4, 5,10,11,13,16,17,18",1200,1800,62.118,121.28,1137.882,1678.72,3000,2816.602,1408.301,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,61,158,211,278,320,387.5,447.1,485.3,534.5,561.3,587.4,606.4"
1,104,6,10,"6, 7, 8,12,16,17,18","10, 1, 2, 3, 4, 5, 9,11,13,14,15,19,20",1050,1950,44.46,127.898,1005.54,1822.102,3000,2827.642,1413.821,7,13,"0,17,77,101,123.4,150.2,176.3,222.3","0,85,182,235,302,344,356,376.5,414.7,483.7,531.7,580.9,613.29,639.49"
1,105,6,11,"6, 7, 8,12,14,15,19,20","11, 1, 2, 3, 4, 5, 9,10,13,16,17,18",1200,1800,62.118,129.98,1137.882,1670.02,3000,2807.902,1403.951,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,78,175,228,295,337,349,416.1,508.1,557.3,584.1,610.2,649.9"
1,106,6,12,"6, 7, 9,10,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 8,16,17,18",1500,1500,95.898,98.8,1404.102,1401.2,3000,2805.302,1402.651,10,10,"0,17,59,126.1,185.7,223.9,292.9,340.9,390.1,422.49,479.49","0,21,118,171,238,280,347,393.1,419.9,446,494"
1,107,6,13,"6, 7, 8,12,14,15,19,20","13, 1, 2, 3, 4, 5, 9,10,11,16,17,18",1200,1800,62.118,119.12,1137.882,1680.88,3000,2818.762,1409.381,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,71,168,221,288,330,342,409.1,468.7,519.3,546.1,572.2,595.6"
1,108,6,14,"6, 1, 2, 3, 4, 5, 7, 8, 9,10,11,12,13,16,17,18","14,15,19,20",2400,600,184.48,34.318,2215.52,565.682,3000,2781.202,1390.601,16,4,"0,70,167,220,287,329,370,430,508,575.1,634.7,702.7,774.3,823.5,850.3,876.4,922.4","0,48,97.2,129.59,171.59"
1,109,6,15,"6, 7, 9,11,13,16,17,18","15, 1, 2, 3, 4, 5, 8,10,12,14,19,20",1200,1800,53.16,133.458,1146.84,1666.542,3000,2813.382,1406.691,8,12,"0,17,59,79.5,117.7,166.9,193.7,219.8,265.8","0,79,176,229,296,338,405,477.5,542.5,565.5,617.9,650.29,667.29"
1,110,6,16,"6, 7, 8,10,12,14,15,19,20","16, 1, 2, 3, 4, 5, 9,11,13,17,18",1350,1650,84.818,89.86,1265.182,1560.14,3000,2825.322,1412.661,9,11,"0,17,77,149.5,214.5,237.5,285.5,334.7,367.09,424.09","0,28,125,178,245,287,299,319.5,357.7,397.1,423.2,449.3"
1,111,6,17,"6, 7, 8,12,14,15,19,20","17, 1, 2, 3, 4, 5, 9,10,11,13,16,18",1200,1800,62.118,165.44,1137.882,1634.56,3000,2772.442,1386.221,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,55,152,205,272,314,326,393.1,452.7,490.9,540.1,801.1,827.2"
1,112,6,18,"6, 7, 8,12,14,15,19,20","18, 1, 2, 3, 4, 5, 9,10,11,13,16,17",1200,1800,62.118,117.2,1137.882,1682.8,3000,2820.682,1410.341,8,12,"0,17,77,101,124,172,221.2,253.59,310.59","0,48,145,198,265,307,319,386.1,445.7,483.9,533.1,559.9,586"
1,113,6,19,"6, 7, 8,12,16,17,18","19, 1, 2, 3, 4, 5, 9,10,11,13,14,15,20",1050,1950,44.46,139.466,1005.54,1810.534,3000,2816.074,1408.037,7,13,"0,17,77,101,123.4,150.2,176.3,222.3","0,95,192,245,312,354,366,433.1,492.7,530.9,599.9,647.9,664.93,697.33"
1,114,6,20,"6, 7, 9,10,11,13,16,17,18","20, 1, 2, 3, 4, 5, 8,12,14,15,19",1350,1650,74.4,116.318,1275.6,1533.682,3000,2809.282,1404.641,9,11,"0,17,59,126.1,185.7,223.9,273.1,299.9,326,372","0,79,176,229,296,338,405,429,452,500,549.2,581.59"
1,115,7,1,"7, 8,12,14,15,19,20","1, 2, 3, 4, 5, 6, 9,10,11,13,16,17,18",1050,1950,55.318,127.6,994.682,1822.4,3000,2817.082,1408.541,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,97,150,217,259,293,323,390.1,449.7,487.9,537.1,563.9,590,638"
1,116,7,2,"7, 1, 4, 5, 6, 9,10,11,13,16,17,18","2, 3, 8,12,14,15,19,20",1800,1200,101.8,65.918,1698.2,1134.082,3000,2832.282,1416.141,12,8,"0,63,84,126,160,190,257.1,316.7,354.9,404.1,430.9,457,509","0,53,95,119,142,190,239.2,271.59,329.59"
1,117,7,3,"7, 1, 2, 6, 9,10,11,13,16,17,18","3, 4, 5, 8,12,14,15,19,20",1650,1350,107.6,76.118,1542.4,1273.882,3000,2816.282,1408.141,11,9,"0,63,160,189,219,286.1,345.7,383.9,433.1,459.9,486,538","0,67,109,176,200,223,271,320.2,352.59,380.59"
1,118,7,4,"7, 1, 2, 3, 6, 8,10,12,14,15,19,20","4, 5, 9,11,13,16,17,18",1800,1200,131.018,50.36,1668.982,1149.64,3000,2818.622,1409.311,12,8,"0,63,160,213,251,325,397.5,462.5,485.5,533.5,582.7,615.09,655.09","0,42,54,74.5,112.7,161.9,188.7,214.8,251.8"
1,119,7,5,"7, 1, 2, 3, 4, 6, 8,12,14,15,19,20","5, 9,10,11,13,16,17,18",1800,1200,128.518,58.2,1671.482,1141.8,3000,2813.282,1406.641,12,8,"0,63,160,213,280,352,426,450,473,521,570.2,602.59,642.59","0,12,79.1,138.7,176.9,226.1,252.9,279,291"
1,120,7,6,"7, 1, 2, 3, 4, 5, 8,12,14,15,19,20","6, 9,10,11,13,16,17,18",1800,1200,121.118,68.6,1678.882,1131.4,3000,2810.282,1405.141,12,8,"0,63,160,213,280,322,389,413,436,484,533.2,565.59,605.59","0,30,97.1,156.7,194.9,244.1,270.9,297,343"
1,121,7,8,"7, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17,18","8,12,14,15,19,20",2100,900,141,46.718,1959,853.282,3000,2812.282,1406.141,14,6,"0,63,160,213,280,322,356,386,453.1,512.7,550.9,600.1,626.9,653,705","0,24,47,95,144.2,176.59,233.59"
1,122,7,9,"7, 8,12,14,15,19,20","9, 1, 2, 3, 4, 5, 6,10,11,13,16,17,18",1050,1950,55.318,122.18,994.682,1827.82,3000,2822.502,1411.251,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,61,158,211,278,320,354,392,451.6,489.8,539,565.8,591.9,610.9"
1,123,7,10,"7, 8,12,14,15,19,20","10, 1, 2, 3, 4, 5, 6, 9,11,13,16,17,18",1050,1950,55.318,129.64,994.682,1820.36,3000,2815.042,1407.521,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,85,182,235,302,344,378,408,428.5,466.7,515.9,542.7,568.8,648.2"
1,124,7,11,"7, 8,10,12,14,15,19,20","11, 1, 2, 3, 4, 5, 6, 9,13,16,17,18",1200,1800,78.018,113.58,1121.982,1686.42,3000,2808.402,1404.201,8,12,"0,60,132.5,197.5,220.5,268.5,317.7,350.09,390.09","0,78,175,228,295,337,371,401,426.1,475.3,502.1,528.2,567.9"
1,125,7,12,"7, 8, 9,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 6,10,16,17,18",1350,1650,87.058,103.88,1262.942,1546.12,3000,2809.062,1404.531,9,11,"0,60,138,158.5,196.7,265.7,313.7,362.9,395.29,435.29","0,21,118,171,238,280,314,352,418.5,445.3,471.4,519.4"
1,126,7,13,"7, 8,10,12,14,15,19,20","13, 1, 2, 3, 4, 5, 6, 9,11,16,17,18",1200,1800,78.018,108.28,1121.982,1691.72,3000,2813.702,1406.851,8,12,"0,60,132.5,197.5,220.5,268.5,317.7,350.09,390.09","0,71,168,221,288,330,364,394,414.5,465.1,491.9,518,541.4"
1,127,7,14,"7, 9,10,11,13,16,17,18,19","14, 1, 2, 3, 4, 5, 6, 8,12,15,20",1350,1650,86.2,110.606,1263.8,1539.394,3000,2803.194,1401.597,9,11,"0,42,109.1,168.7,206.9,256.1,282.9,309,396,431","0,43,140,193,260,302,336,410,434,494,511.03,553.03"
1,128,7,15,"7, 9,10,11,13,16,17,18","15, 1, 2, 3, 4, 5, 6, 8,12,14,19,20",1200,1800,72.2,118.958,1127.8,1681.042,3000,2808.842,1404.421,8,12,"0,42,109.1,168.7,206.9,256.1,282.9,309,361","0,79,176,229,296,338,372,446,470,493,545.4,577.79,594.79"
1,129,7,16,"7, 8,12,14,15,19,20","16, 1, 2, 3, 4, 5, 6, 9,10,11,13,17,18",1050,1950,55.318,121.5,994.682,1828.5,3000,2823.182,1411.591,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,28,125,178,245,287,321,351,418.1,477.7,515.9,555.3,581.4,607.5"
1,130,7,17,"7, 8,12,14,15,19,20","17, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,18",1050,1950,55.318,175.84,994.682,1774.16,3000,2768.842,1384.421,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,55,152,205,272,314,348,378,445.1,504.7,542.9,592.1,853.1,879.2"
1,131,7,18,"7, 8,12,14,15,19,20","18, 1, 2, 3, 4, 5, 6, 9,10,11,13,16,17",1050,1950,55.318,127.6,994.682,1822.4,3000,2817.082,1408.541,7,13,"0,60,84,107,155,204.2,236.59,276.59","0,48,145,198,265,307,341,371,438.1,497.7,535.9,585.1,611.9,638"
1,132,7,19,"7, 1, 2, 3, 4, 5, 6, 8, 9,10,11,12,13,14,15,16,17,18","19,20",2700,300,214.2,12.958,2485.8,287.042,3000,2772.842,1386.421,18,2,"0,63,160,213,280,322,356,430,508,575.1,634.7,702.7,774.3,843.3,891.3,966.1,992.9,1019,1071","0,32.39,64.79"
1,133,7,20,"7, 9,11,13,16,17,18","20, 1, 2, 3, 4, 5, 6, 8,10,12,14,15,19",1050,1950,50.96,147.218,999.04,1802.782,3000,2801.822,1400.911,7,13,"0,42,62.5,100.7,149.9,176.7,202.8,254.8","0,79,176,229,296,338,372,446,518.5,583.5,606.5,654.5,703.7,736.09"
1,134,8,1,"8,12,14,15,19,20","1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17,18",900,2100,46.718,133.4,853.282,1966.6,3000,2819.882,1409.941,6,14,"0,24,47,95,144.2,176.59,233.59","0,97,150,217,259,293,310,352,419.1,478.7,516.9,566.1,592.9,619,667"
1,135,8,2,"8, 1, 4, 5, 6, 7, 9,11,13,16,17,18","2, 3,10,12,14,15,19,20",1800,1200,84.36,71.958,1715.64,1128.042,3000,2843.682,1421.841,12,8,"0,33,54,96,130,147,189,209.5,247.7,296.9,323.7,349.8,421.8","0,53,84.2,149.2,172.2,220.2,269.4,301.79,359.79"
1,136,8,3,"8, 1, 2, 6, 7,12,16,17,18","3, 4, 5, 9,10,11,13,14,15,19,20",1350,1650,73.66,102.498,1276.34,1547.502,3000,2823.842,1411.921,9,11,"0,33,130,159,176,221,243.4,270.2,296.3,368.3","0,67,109,121,188.1,247.7,285.9,354.9,402.9,452.1,484.49,512.49"
1,137,8,4,"8, 1, 2, 3, 6, 7,12,14,15,19,20","4, 5, 9,10,11,13,16,17,18",1650,1350,98.518,71.6,1551.482,1278.4,3000,2829.882,1414.941,11,9,"0,33,130,183,221,238,283,306,354,403.2,435.59,492.59","0,42,54,121.1,180.7,218.9,268.1,294.9,321,358"
1,138,8,5,"8, 1, 2, 3, 4,10,12,14,15,19,20","5, 6, 7, 9,11,13,16,17,18",1650,1350,123.898,53.16,1526.102,1296.84,3000,2822.942,1411.471,11,9,"0,33,130,183,250,344.9,409.9,432.9,480.9,530.1,562.49,619.49","0,34,51,93,113.5,151.7,200.9,227.7,253.8,265.8"
1,139,8,6,"8,10,12,14,15,19,20","6, 1, 2, 3, 4, 5, 7, 9,11,13,16,17,18",1050,1950,69.418,123.76,980.582,1826.24,3000,2806.822,1403.411,7,13,"0,72.5,137.5,160.5,208.5,257.7,290.09,347.09","0,70,167,220,287,329,370,412,432.5,470.7,519.9,546.7,572.8,618.8"
1,140,8,7,"8,10,12,14,15,19,20","7, 1, 2, 3, 4, 5, 6, 9,11,13,16,17,18",1050,1950,69.418,119.76,980.582,1830.24,3000,2810.822,1405.411,7,13,"0,72.5,137.5,160.5,208.5,257.7,290.09,347.09","0,63,160,213,280,322,356,386,406.5,444.7,493.9,520.7,546.8,598.8"
1,141,8,9,"8, 1, 2, 3, 4, 5, 6, 7,12,14,15,19,20","9,10,11,13,16,17,18",1950,1050,119.518,57.2,1830.482,992.8,3000,2823.282,1411.641,13,7,"0,33,130,183,250,292,326,343,388,411,459,508.2,540.59,597.59","0,67.1,126.7,164.9,214.1,240.9,267,286"
1,142,8,10,"8,12,14,15,19,20","10, 1, 2, 3, 4, 5, 6, 7, 9,11,13,16,17,18",900,2100,46.718,135.44,853.282,1964.56,3000,2817.842,1408.921,6,14,"0,24,47,95,144.2,176.59,233.59","0,85,182,235,302,344,378,395,437,457.5,495.7,544.9,571.7,597.8,677.2"
1,143,8,11,"8,12,14,15,19,20","11, 1, 2, 3, 4, 5, 6, 7, 9,10,13,16,17,18",900,2100,46.718,146.18,853.282,1953.82,3000,2807.102,1403.551,6,14,"0,24,47,95,144.2,176.59,233.59","0,78,175,228,295,337,371,388,430,497.1,589.1,638.3,665.1,691.2,730.9"
1,144,8,12,"8, 9,11,13,14,15,19,20","12, 1, 2, 3, 4, 5, 6, 7,10,16,17,18",1200,1800,78.458,105.08,1121.542,1694.92,3000,2816.462,1408.231,8,12,"0,78,98.5,136.7,205.7,253.7,302.9,335.29,392.29","0,21,118,171,238,280,314,331,358,424.5,451.3,477.4,525.4"
1,145,8,13,"8,12,14,15,19,20","13, 1, 2, 3, 4, 5, 6, 7, 9,10,11,16,17,18",900,2100,46.718,135.32,853.282,1964.68,3000,2817.962,1408.981,6,14,"0,24,47,95,144.2,176.59,233.59","0,71,168,221,288,330,364,381,423,490.1,549.7,600.3,627.1,653.2,676.6"
1,146,8,14,"8, 9,11,13,17,18,19,20","14, 1, 2, 3, 4, 5, 6, 7,10,12,15,16",1200,1800,75.718,121.36,1124.282,1678.64,3000,2802.922,1401.461,8,12,"0,78,98.5,136.7,176.1,202.2,289.2,321.59,378.59","0,43,140,193,260,302,336,353,380,445,505,579.8,606.8"
1,147,8,15,"8, 9,11,13,16,17,18","15, 1, 2, 3, 4, 5, 6, 7,10,12,14,19,20",1050,1950,62.16,121.158,987.84,1828.842,3000,2816.682,1408.341,7,13,"0,78,98.5,136.7,185.9,212.7,238.8,310.8","0,79,176,229,296,338,372,389,416,481,504,556.4,588.79,605.79"
1,148,8,16,"8,12,14,15,19,20","16, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,17,18",900,2100,46.718,127.3,853.282,1972.7,3000,2825.982,1412.991,6,14,"0,24,47,95,144.2,176.59,233.59","0,28,125,178,245,287,321,338,380,447.1,506.7,544.9,584.3,610.4,636.5"
1,149,8,17,"8,12,14,15,19,20","17, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,18",900,2100,46.718,181.64,853.282,1918.36,3000,2771.642,1385.821,6,14,"0,24,47,95,144.2,176.59,233.59","0,55,152,205,272,314,348,365,407,474.1,533.7,571.9,621.1,882.1,908.2"
1,150,8,18,"8,12,14,15,19,20","18, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17",900,2100,46.718,133.4,853.282,1966.6,3000,2819.882,1409.941,6,14,"0,24,47,95,144.2,176.59,233.59","0,48,145,198,265,307,341,358,400,467.1,526.7,564.9,614.1,640.9,667"
1,151,8,19,"8,12,14,15","19, 1, 2, 3, 4, 5, 6, 7, 9,10,11,13,16,17,18,20",600,2400,29.4,167.034,570.6,2232.966,3000,2803.566,1401.783,4,16,"0,24,47,95,147","0,95,192,245,312,354,388,405,447,514.1,573.7,611.9,661.1,687.9,714,802.77,835.17"
1,152,8,20,"8, 9,11,13,14,15","20, 1, 2, 3, 4, 5, 6, 7,10,12,16,17,18,19",900,2100,61.14,135.138,838.86,1964.862,3000,2803.722,1401.861,6,14,"0,78,98.5,136.7,205.7,253.7,305.7","0,79,176,229,296,338,372,389,416,481,503.4,530.2,556.3,643.3,675.69"
1,153,9,1,"9,10,11,13,16,17,18","1, 2, 3, 4, 5, 6, 7, 8,12,14,15,19,20",1050,1950,57.2,125.118,992.8,1824.882,3000,2817.682,1408.841,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,97,150,217,259,293,310,370,394,417,465,514.2,546.59,625.59"
1,154,9,2,"9, 1, 4, 5,10,11,13,14,15,20","2, 3, 6, 7, 8,12,16,17,18,19",1500,1500,100.866,76.86,1399.134,1423.14,3000,2822.274,1411.137,10,10,"0,61,82,124,191.5,251.1,289.3,358.3,406.3,423.33,504.33","0,53,91,108,168,192,214.4,241.2,267.3,354.3,384.3"
1,155,9,3,"9, 1, 2, 6, 7,10,11,13,16,17,18","3, 4, 5, 8,12,14,15,19,20",1650,1350,89.98,76.118,1560.02,1273.882,3000,2833.902,1416.951,11,9,"0,61,158,187,204,231,290.6,328.8,378,404.8,430.9,449.9","0,67,109,176,200,223,271,320.2,352.59,380.59"
1,156,9,4,"9, 1, 2, 3, 8,11,13,14,15,19,20","4, 5, 6, 7,10,12,16,17,18",1650,1350,132.158,59.46,1517.842,1290.54,3000,2808.382,1404.191,11,9,"0,61,158,211,253,343,381.2,450.2,498.2,547.4,579.79,660.79","0,42,76,93,120,185,207.4,234.2,260.3,297.3"
1,157,9,5,"9, 1, 2, 3, 4, 8,11,13,16,17,18","5, 6, 7,10,12,14,15,19,20",1650,1350,116.26,74.718,1533.74,1275.282,3000,2809.022,1404.511,11,9,"0,61,158,211,278,332,422,460.2,509.4,536.2,562.3,581.3","0,34,51,78,143,166,214,263.2,295.59,373.59"
1,158,9,6,"9, 1, 2, 3, 4, 5,10,11,13,16,17,18","6, 7, 8,12,14,15,19,20",1800,1200,121.28,62.118,1678.72,1137.882,3000,2816.602,1408.301,12,8,"0,61,158,211,278,320,387.5,447.1,485.3,534.5,561.3,587.4,606.4","0,17,77,101,124,172,221.2,253.59,310.59"
1,159,9,7,"9, 1, 2, 3, 4, 5, 6,10,11,13,16,17,18","7, 8,12,14,15,19,20",1950,1050,122.18,55.318,1827.82,994.682,3000,2822.502,1411.251,13,7,"0,61,158,211,278,320,354,392,451.6,489.8,539,565.8,591.9,610.9","0,60,84,107,155,204.2,236.59,276.59"
1,160,9,8,"9,10,11,13,16,17,18","8, 1, 2, 3, 4, 5, 6, 7,12,14,15,19,20",1050,1950,57.2,119.518,992.8,1830.482,3000,2823.282,1411.641,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,33,130,183,250,292,326,343,388,411,459,508.2,540.59,597.59"
1,161,9,10,"9,11,13,16,17,18","10, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,19,20",900,2100,35.96,131.558,864.04,1968.442,3000,2832.482,1416.241,6,14,"0,20.5,58.7,107.9,134.7,160.8,179.8","0,85,182,235,302,344,378,395,455,479,502,550,599.2,631.59,657.79"
1,162,9,11,"9, 1, 2, 3, 4, 5, 6, 7, 8,10,12,14,15,19,20","11,13,16,17,18",2250,750,160.418,36,2089.582,714,3000,2803.582,1401.791,15,5,"0,61,158,211,278,320,354,371,431,503.5,568.5,591.5,639.5,688.7,721.09,802.09","0,38.2,87.4,114.2,140.3,180"
1,163,9,12,"9,10,11,13,16,17,18","12, 1, 2, 3, 4, 5, 6, 7, 8,14,15,19,20",1050,1950,57.2,123.518,992.8,1826.482,3000,2819.282,1409.641,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,21,118,171,238,280,314,331,391,429,477,526.2,558.59,617.59"
1,164,9,13,"9,12,16,17,18","13, 1, 2, 3, 4, 5, 6, 7, 8,10,11,14,15,19,20",750,2250,29.86,172.538,720.14,2077.462,3000,2797.602,1398.801,5,15,"0,55,77.4,104.2,130.3,149.3","0,71,168,221,288,330,364,381,441,513.5,573.1,627.1,675.1,724.3,756.69,862.69"
1,165,9,14,"9,11,13,16,17,18","14, 1, 2, 3, 4, 5, 6, 7, 8,10,12,15,19,20",900,2100,35.96,146.818,864.04,1953.182,3000,2817.222,1408.611,6,14,"0,20.5,58.7,107.9,134.7,160.8,179.8","0,43,140,193,260,302,336,353,413,485.5,550.5,610.5,659.7,692.09,734.09"
1,166,9,15,"9,10,11,13,16,17,18","15, 1, 2, 3, 4, 5, 6, 7, 8,12,14,19,20",1050,1950,57.2,119.558,992.8,1830.442,3000,2823.242,1411.621,7,13,"0,67.1,126.7,164.9,214.1,240.9,267,286","0,79,176,229,296,338,372,389,449,473,496,548.4,580.79,597.79"
1,167,9,16,"9,10,11,13,18","16, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,17,19,20",750,2250,41.46,146.678,708.54,2103.322,3000,2811.862,1405.931,5,15,"0,67.1,126.7,164.9,188.3,207.3","0,28,125,178,245,287,321,338,398,422,445,493,570.8,631.9,664.29,733.39"
1,168,9,17,"9,10,11,13,18","17, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,16,19,20",750,2250,41.46,153.898,708.54,2096.102,3000,2804.642,1402.321,5,15,"0,67.1,126.7,164.9,188.3,207.3","0,55,152,205,272,314,348,365,425,449,472,520,594.8,670.5,702.89,769.49"
1,169,9,18,"9,10,11,13","18, 1, 2, 3, 4, 5, 6, 7, 8,12,14,15,16,17,19,20",600,2400,37.98,159.378,562.02,2240.622,3000,2802.642,1401.321,4,16,"0,67.1,126.7,164.9,189.9","0,48,145,198,265,307,341,358,418,442,465,513,587.8,614.6,675.7,708.09,796.89"
